event_id,timestamp_utc,country,region,city,site_code,latitude,longitude,agent_id,agent_rank,agent_clearance,team_id,operation_id,operation_codename,operation_type,target_sector,target_importance_score,target_risk_level,intel_source_primary,intel_source_secondary,intel_confidence_score,threat_score_overall,threat_financial,threat_cyber,threat_physical,money_moved_usd,records_exfiltrated,compromised_accounts,channel_email,channel_phone,channel_darknet,channel_field_meet,status,triage_priority,requires_manual_review,escalated_to_level,false_positive_flag,model_version,notes_short,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60
EVT-0002968,2024-07-12 08:36:47,US,US-EAST,New York,US-777,39.97994,-74.87134,AG-8937,HQ,TOP_SECRET,T-013,OP-2024-002968,AURORA-214,CYBER_INTRUSION,Telecom,7,MEDIUM,SIGINT,OSINT,56,58,62,67,41,261759,3180,98,N,N,N,N,NEW,P3,N,0,N,aurora-1.2,possible duplicate event,51.77,63.22,46.41,74.57,59.97,36.38,44.81,54.7,54.47,48.08,18.92,24.95,27.74,23.26,21.52,26.46,24.34,23.46,19.93,18.52,42.65,29.5,37.03,29.53,30.25,35.66,30.99,36.14,30.52,40.01,80.15,90.4,78.82,91.2,100,83.1,100,77.53,96.62,100,19.63,49.18,7.06,27.25,27.51,30.41,0,9.38,55.89,61.85,44.56,3.21,17.74,39.85,21.09,29.92,52.91,3.35,20.75,40.65
EVT-0002969,2024-09-13 21:50:12,CN,ASIA-PAC,Beijing,CN-854,39.51949,115.52096,AG-8689,FIELD,CONFIDENTIAL,T-006,OP-2024-002969,MIRAGE-007,CYBER_INTRUSION,Defense,2,MEDIUM,CYBINT,SIGINT,44,41,52,34,40,220523,2138,88,N,N,Y,N,CLOSED,P3,N,0,N,aurora-1.1,pattern matches known cluster,13.7,50.93,46.92,47.41,60.58,35.68,62.83,51.16,56.51,34.76,22.53,26.55,22.52,24.47,14.34,28.97,13.51,21.37,16.4,25.6,24.66,9.65,10.86,29.47,22.67,25.58,19.77,17.45,25.68,22.85,49.42,70.29,57.54,28.38,44.2,51.88,64.77,58.54,49.15,40.98,42.08,21.1,44.64,20.5,22.92,0,30.98,0,25.05,40.82,17.85,6.23,26.63,14.76,28.33,10.14,17.71,67.53,41.12,2.18
EVT-0002970,2024-12-13 05:42:30,CZ,EU-CENTRAL,Prague,CZ-469,50.84944,16.13686,AG-6032,ANALYST,SECRET,T-009,OP-2024-002970,NIGHTFALL-962,MONEY_LAUNDERING,Logistics,3,HIGH,SIGINT,FININT,35,71,65,76,69,380809,3880,152,N,Y,N,N,CLOSED,P2,Y,1,N,aurora-1.1,manual verification pending,79.44,57.6,66.31,91.07,72.5,85.01,70.13,83.51,77.62,66.11,40.39,41.27,34.47,33.03,32.7,42.47,46.03,45.09,31.38,41.54,41.77,36.37,43.29,34.09,40.81,39.04,44.38,45.23,36.18,36.27,94.36,100,100,96.29,100,92.39,100,100,95.47,100,52.12,44.67,49.26,0,56.61,25.86,46.37,26.85,53.04,30.68,65.02,46.96,25.58,9.44,52.28,12.07,23.11,54.7,40.04,46.51
EVT-0002971,2024-08-12 06:46:15,US,US-EAST,New York,US-630,40.71825,-75.03886,AG-6270,HQ,CONFIDENTIAL,T-003,OP-2024-002971,AURORA-781,INSIDER_TRADING,Education,1,HIGH,HUMINT,FININT,56,70,70,61,82,352815,3217,127,N,N,Y,N,CLOSED,P2,Y,2,N,aurora-1.2,possible duplicate event,55.55,49.62,81.71,51.9,49.5,70.67,62.7,64.11,54.74,74.83,35.02,36.1,32.68,38.14,32.41,25.03,38.29,38.53,38.23,35.55,32.93,23.74,30.75,39.97,31.67,31.74,19.44,28.85,31.23,34.06,85.28,100,92.5,100,81.1,83.9,74.98,83.33,70.97,89.01,47.46,49.07,18.31,30.19,10.88,23.64,59.34,17.76,50.35,23.02,50.11,78.58,14.46,10.94,44.76,65.16,28.74,9.99,0.58,54.13
EVT-0002972,2024-03-22 05:44:06,BR,LATAM,Sao Paulo,BR-721,-23.078,-46.99152,AG-6364,SENIOR,SECRET,T-022,OP-2024-002972,PHOENIX-092,MONEY_LAUNDERING,Energy,4,MEDIUM,CYBINT,HUMINT,52,45,45,48,42,222554,1941,135,N,N,N,Y,NEW,P3,N,1,N,aurora-1.0,pattern matches known cluster,64.13,30.76,36.93,41.85,48.2,43.57,33.22,54.08,59.67,29.95,24.21,21.56,18.53,14.91,17.17,26.32,23.95,26.85,16.6,16.23,22.04,17.37,17.27,18.24,12.63,20.0,20.48,15.7,15.22,15.13,74.09,82.12,66.8,60.59,57.29,65.83,93.62,76.4,69.7,74.02,36.85,35.64,14.4,37.85,30.71,0,22.87,63.28,40.97,0,55.61,24.43,0,0,52.81,0,22.1,61.26,37.4,0
EVT-0002973,2024-04-29 03:19:15,RU,EU-EAST,Moscow,RU-544,54.72806,39.21292,AG-9007,SENIOR,SECRET,T-019,OP-2024-002973,DEEPBLUE-661,RANSOMWARE,Telecom,6,HIGH,CYBINT,SIGINT,91,71,75,71,65,357084,3712,155,N,N,Y,N,NEW,P2,N,2,N,aurora-1.2,cross-border activity detected,62.8,65.57,72.49,78.52,73.79,83.36,78.36,67.66,51.01,78.42,40.59,28.61,19.61,34.15,35.19,32.5,32.83,34.03,34.75,45.08,46.63,48.84,38.09,30.25,34.97,39.87,36.1,47.1,43.85,29.82,100,100,100,100,100,100,100,100,100,100,51.03,43.79,39.35,24.29,16.08,0,52.22,42.51,42.28,42.59,46.71,70.78,30.56,2.85,29.98,13.37,43.26,20.75,19.56,43.49
EVT-0002974,2024-05-31 13:53:27,DE,EU-CENTRAL,Berlin,DE-332,51.55261,11.62289,AG-9643,FIELD,SECRET,T-011,OP-2024-002974,NIGHTFALL-821,INSIDER_TRADING,Logistics,1,CRITICAL,FININT,OSINT,61,81,74,91,73,405076,3784,194,Y,Y,Y,N,IN_REVIEW,P1,Y,0,N,aurora-1.0,pattern matches known cluster,90.08,57.2,75.81,78.47,80.71,76.29,75.34,67.02,76.49,87.7,40.65,33.16,47.29,42.74,42.4,51.38,38.16,37.77,46.97,37.97,35.13,43.44,31.65,35.41,35.82,43.99,34.19,35.01,38.17,31.82,100,86.54,100,100,93.42,74.54,81.68,79.11,71.15,77.9,60.23,53.5,54.0,43.66,0,57.48,63.34,30.47,50.57,10.26,56.21,34.78,43.35,42.28,58.32,37.46,63.74,38.37,0,32.82
EVT-0002975,2024-08-27 11:51:37,CN,ASIA-PAC,Beijing,CN-558,40.61407,117.46206,AG-6476,FIELD,CONFIDENTIAL,T-032,OP-2024-002975,NIGHTFALL-324,INSIDER_TRADING,Logistics,1,MEDIUM,FININT,CYBINT,47,50,49,45,56,266419,2146,82,N,N,N,N,NEW,P3,N,1,N,aurora-1.1,manual verification pending,54.37,54.35,51.24,51.39,41.67,49.13,48.34,55.91,41.36,52.89,29.31,32.27,23.92,29.74,21.89,31.52,34.45,37.85,16.5,23.83,24.49,21.03,23.65,21.45,21.29,24.84,27.96,27.36,17.15,25.37,50.32,57.18,32.44,54.96,49.07,61.1,49.58,56.22,44.91,46.94,38.88,20.09,30.07,39.21,44.66,41.24,27.86,11.29,9.15,34.01,18.42,16.88,32.63,24.81,28.34,0,42.85,30.13,0,10.17
EVT-0002976,2024-02-01 01:19:31,CZ,EU-CENTRAL,Prague,CZ-309,49.23995,13.83257,AG-2458,HQ,CONFIDENTIAL,T-016,OP-2024-002976,PHOENIX-969,RANSOMWARE,Finance,8,MEDIUM,SIGINT,HUMINT,57,53,52,51,58,251001,2149,116,N,N,Y,N,CLOSED,P3,N,1,N,aurora-1.1,source reliability downgraded,53.88,38.45,44.05,51.18,57.22,48.15,52.16,61.47,49.98,42.55,20.26,24.95,21.13,23.27,23.43,26.35,26.75,29.03,30.93,29.1,19.26,24.37,21.16,25.41,27.55,18.89,16.13,26.66,12.3,25.89,100,91.24,100,100,100,100,100,97.7,100,100,12.78,4.18,0,46.46,32.31,68.14,38.93,35.13,3.63,17.77,2.1,29.83,9.29,25.62,40.7,10.38,33.46,34.63,56.75,22.52
EVT-0002977,2024-07-24 02:09:14,BR,LATAM,Sao Paulo,BR-856,-22.51303,-48.2913,AG-5293,HQ,CONFIDENTIAL,T-018,OP-2024-002977,MIRAGE-857,RANSOMWARE,Energy,3,MEDIUM,CYBINT,SIGINT,46,49,60,55,29,271092,2865,108,Y,Y,N,N,NEW,P3,N,0,N,aurora-1.2,pattern matches known cluster,47.18,46.93,59.09,39.16,60.04,46.63,50.49,65.57,37.27,39.57,27.3,24.88,20.73,21.8,27.21,24.96,28.13,15.12,21.84,23.01,33.64,24.15,28.63,37.49,32.04,30.05,27.85,22.49,35.38,28.9,65.75,70.11,74.2,41.52,71.16,61.42,58.25,68.35,53.51,52.15,7.74,27.6,12.24,24.81,10.6,22.84,0,19.29,21.61,31.45,55.55,10.61,38.16,44.34,46.8,55.77,31.24,6.71,30.34,19.38
EVT-0002978,2024-08-06 09:30:45,SK,EU-CENTRAL,Bratislava,SK-409,49.09489,18.13788,AG-3897,ANALYST,TOP_SECRET,T-023,OP-2024-002978,SPECTRUM-809,ESPIONAGE,Energy,10,CRITICAL,HUMINT,FININT,70,72,87,69,60,361790,3629,136,Y,N,N,N,NEW,P1,Y,1,N,aurora-1.1,incomplete metadata,80.25,86.94,68.43,91.38,69.16,76.57,80.55,74.98,87.36,77.85,38.63,35.11,39.14,33.9,28.9,38.56,31.51,35.83,38.64,37.25,40.35,40.32,28.36,42.63,21.2,33.61,36.57,34.2,34.1,29.33,100,100,100,100,100,100,100,100,100,100,37.85,30.13,38.17,45.37,58.53,56.13,11.74,40.26,23.28,5.19,25.26,51.55,43.77,78.11,57.81,56.37,23.97,34.62,65.73,26.26
EVT-0002979,2024-12-30 04:22:32,GB,EU-WEST,London,GB-832,50.80567,-0.09958,AG-3666,ANALYST,CONFIDENTIAL,T-001,OP-2024-002979,NIGHTFALL-463,ESPIONAGE,Defense,6,HIGH,HUMINT,OSINT,59,78,87,80,68,426487,4834,112,Y,N,N,Y,CLOSED,P2,Y,2,N,aurora-1.0,pattern matches known cluster,73.6,83.38,87.43,87.56,74.95,75.45,89.83,82.68,66.53,77.85,36.36,36.01,43.12,46.46,45.97,34.48,36.27,50.72,54.16,39.22,47.48,46.72,49.85,46.08,40.82,51.04,40.77,40.94,52.46,43.11,100,100,99.18,100,100,100,100,100,100,100,11.22,64.77,61.01,52.66,32.23,13.71,28.52,55.49,49.43,38.22,10.88,38.32,35.93,54.32,69.26,60.23,53.61,29.91,51.31,23.97
EVT-0002980,2024-07-04 03:04:00,PL,EU-EAST,Warsaw,PL-984,51.59398,21.79706,AG-7661,HQ,SECRET,T-018,OP-2024-002980,MIRAGE-430,CYBER_INTRUSION,Energy,1,CRITICAL,CYBINT,SIGINT,56,86,87,91,79,443394,5758,161,N,N,N,Y,CONFIRMED,P1,Y,3,N,aurora-1.1,manual verification pending,90.25,84.58,81.65,89.2,78.25,83.51,84.67,84.57,81.02,74.04,43.32,34.77,47.01,41.29,41.7,44.13,40.7,51.14,46.08,44.34,53.97,62.41,54.8,57.19,50.12,57.84,67.3,54.52,55.3,54.37,87.86,80.35,74.02,100,82.02,80.12,98.59,87.03,65.72,86.7,69.27,26.06,60.13,56.91,64.65,31.67,69.15,32.55,33.93,52.08,57.25,68.93,83.6,48.31,24.39,40.88,64.99,42.55,55.15,58.05
EVT-0002981,2024-11-21 04:12:59,CN,ASIA-PAC,Beijing,CN-919,39.37842,117.65177,AG-3905,ANALYST,CONFIDENTIAL,T-034,OP-2024-002981,MIRAGE-110,INSIDER_TRADING,Telecom,10,CRITICAL,OSINT,CYBINT,24,46,62,29,51,219879,3109,134,Y,Y,Y,Y,NEW,P1,Y,1,N,aurora-2.0,manual verification pending,49.2,52.21,61.76,40.64,30.04,41.16,62.44,57.83,61.75,52.3,17.43,17.21,24.92,21.36,17.99,17.94,15.87,23.68,23.31,22.42,24.51,23.2,32.95,30.28,36.2,30.93,39.71,30.27,22.82,25.2,100,100,100,100,100,100,100,100,100,100,19.94,44.41,10.26,24.22,22.25,13.65,23.82,19.2,19.43,35.31,42.64,26.14,4.2,41.19,11.26,0,37.38,18.45,28.32,6.27
EVT-0002982,2024-08-19 02:29:34,FR,EU-WEST,Paris,FR-774,47.97372,2.01291,AG-7735,ANALYST,SECRET,T-010,OP-2024-002982,NIGHTFALL-180,ESPIONAGE,Telecom,10,CRITICAL,OSINT,SIGINT,30,18,21,16,17,90241,1655,12,N,N,N,N,IN_REVIEW,P1,Y,2,N,aurora-1.0,source reliability downgraded,22.12,14.59,14.93,20.64,3.32,20.8,20.33,13.23,28.34,8.08,3.02,4.42,9.24,14.72,8.1,1.3,7.53,11.44,2.36,4.34,4.18,14.1,20.1,16.33,11.89,17.71,18.62,11.74,13.48,13.83,100,100,100,100,100,100,100,100,100,100,0,42.16,0,23.38,7.06,5.47,30.66,27.69,14.61,0,10.06,10.74,0,0,70.59,16.42,8.17,27.93,4.7,2.81
EVT-0002983,2024-10-22 10:21:40,PL,EU-EAST,Warsaw,PL-242,53.14058,19.4658,AG-8417,FIELD,TOP_SECRET,T-018,OP-2024-002983,MIRAGE-873,RANSOMWARE,Logistics,1,MEDIUM,CYBINT,SIGINT,39,48,61,43,41,227812,2320,89,N,N,Y,N,NEW,P3,N,0,N,aurora-1.0,possible duplicate event,52.78,36.72,54.45,45.6,40.54,61.03,40.65,49.27,50.06,46.44,20.77,26.8,24.04,13.32,31.54,26.67,23.96,23.9,20.33,25.21,22.34,25.67,21.8,17.66,20.45,24.16,16.75,19.35,20.53,27.46,35.13,63.09,44.31,49.8,35.64,59.16,36.7,39.69,50.67,53.55,20.29,37.28,48.58,25.5,15.0,8.12,58.56,16.08,20.25,68.48,19.4,28.02,23.3,16.12,38.75,0,20.53,49.15,34.74,9.78
EVT-0002984,2024-05-16 06:37:30,RU,EU-EAST,Moscow,RU-142,56.2853,39.04118,AG-8688,ANALYST,SECRET,T-032,OP-2024-002984,MIRAGE-658,RANSOMWARE,Education,8,MEDIUM,SIGINT,FININT,52,59,75,61,40,273735,3091,110,N,N,N,N,CLOSED,P3,N,1,N,aurora-1.2,manual verification pending,53.98,56.64,58.59,60.69,55.63,54.09,36.91,61.72,57.17,57.41,33.15,19.0,30.31,23.75,22.05,25.69,29.02,24.05,24.72,36.8,26.07,29.16,32.83,30.11,37.41,24.89,36.37,23.16,24.23,25.56,85.87,100,91.66,100,98.51,96.79,99.55,100,100,100,5.61,18.92,34.95,23.86,33.78,2.98,41.37,35.82,34.18,12.38,32.96,38.15,35.2,32.09,0,21.61,30.24,3.09,52.57,15.24
EVT-0002985,2024-07-16 03:55:49,RU,EU-EAST,Moscow,RU-253,56.12568,37.04143,AG-4340,SENIOR,TOP_SECRET,T-025,OP-2024-002985,DEEPBLUE-984,RANSOMWARE,Logistics,6,MEDIUM,HUMINT,OSINT,33,56,66,47,58,252050,2941,137,N,Y,Y,N,IN_REVIEW,P3,N,1,N,aurora-1.0,manual verification pending,69.34,67.51,57.55,62.26,65.61,36.31,54.07,70.53,47.92,53.23,35.85,23.11,30.49,28.73,24.47,26.58,31.37,33.7,16.42,35.46,26.81,29.3,26.6,33.06,30.24,21.29,31.72,28.89,36.94,32.55,77.3,82.74,91.22,89.32,100,70.32,79.82,80.03,81.1,84.52,33.21,0,60.85,60.14,14.59,0,13.63,67.68,37.65,0,0,3.69,19.6,18.65,28.46,34.05,81.67,0,31.31,55.99
EVT-0002986,2024-11-21 10:51:43,BR,LATAM,Sao Paulo,BR-828,-23.03251,-48.24573,AG-5083,SENIOR,TOP_SECRET,T-012,OP-2024-002986,AURORA-174,MONEY_LAUNDERING,Education,1,HIGH,FININT,HUMINT,69,67,63,68,68,337513,2912,141,Y,N,Y,N,CLOSED,P2,Y,3,N,aurora-1.0,possible duplicate event,61.9,76.38,58.49,73.79,66.63,69.37,59.71,64.23,58.3,75.3,35.8,30.26,33.95,34.87,20.28,31.38,28.61,35.09,37.45,37.31,27.79,28.75,23.32,21.46,25.99,22.19,22.56,35.71,21.53,33.21,83.46,92.12,87.46,100,90.48,88.82,97.74,96.44,92.3,100,43.32,15.35,68.23,58.06,32.24,13.02,46.01,36.39,54.75,53.61,38.89,14.22,29.56,29.34,41.01,58.31,34.7,62.68,76.41,32.83
EVT-0002987,2024-09-29 03:57:26,PL,EU-EAST,Warsaw,PL-453,51.9915,19.68673,AG-3684,FIELD,CONFIDENTIAL,T-004,OP-2024-002987,AURORA-398,INSIDER_TRADING,Telecom,6,MEDIUM,HUMINT,FININT,47,65,67,75,49,322392,3943,126,Y,Y,Y,N,NEW,P2,Y,2,N,aurora-1.2,pattern matches known cluster,54.23,54.33,59.01,58.2,58.22,62.2,58.97,64.96,72.14,67.78,38.84,26.06,33.61,27.49,32.38,29.3,29.38,26.46,35.72,30.01,31.07,34.57,43.08,41.7,39.46,36.93,47.41,35.54,37.61,36.33,100,87.66,78.12,77.93,84.5,88.48,100,100,100,79.75,24.25,42.06,54.66,31.72,42.38,15.47,0,49.39,34.23,0,30.84,27.98,37.35,22.91,15.35,51.62,23.58,34.53,0.54,12.89
EVT-0002988,2024-01-07 11:32:22,GB,EU-WEST,London,GB-671,50.50595,0.01996,AG-2526,HQ,CONFIDENTIAL,T-033,OP-2024-002988,AURORA-280,CYBER_INTRUSION,Education,2,MEDIUM,OSINT,SIGINT,42,57,66,55,51,300559,3053,124,N,N,N,N,NEW,P3,N,1,N,aurora-2.0,pattern matches known cluster,48.49,62.35,59.98,52.18,71.29,59.95,53.73,71.02,57.4,41.93,26.3,26.4,36.55,25.73,32.07,30.32,27.65,31.44,32.83,23.47,23.26,22.2,26.33,39.67,26.71,33.94,25.0,41.64,30.66,24.24,48.86,66.23,62.11,32.53,43.95,71.64,47.16,50.43,63.55,51.09,31.75,69.62,0,53.05,1.94,55.04,29.48,21.97,20.08,36.85,12.56,26.67,36.98,4.91,6.95,0,48.68,0,69.27,56.31
EVT-0002989,2024-10-11 06:29:10,FR,EU-WEST,Paris,FR-460,48.64402,0.57071,AG-9942,ANALYST,TOP_SECRET,T-016,OP-2024-002989,MIRAGE-757,INSIDER_TRADING,Finance,4,MEDIUM,HUMINT,SIGINT,100,52,63,49,46,248029,3238,105,Y,N,N,N,IN_REVIEW,P3,N,0,N,aurora-2.0,source reliability downgraded,49.36,64.95,70.15,61.94,54.76,47.06,39.99,54.12,68.39,66.28,16.1,22.9,29.25,33.45,28.0,29.51,20.43,35.13,19.01,26.25,23.84,35.23,36.52,26.48,31.9,34.58,39.01,26.27,40.61,37.18,73.66,81.02,79.39,65.5,77.04,85.89,58.17,74.64,79.31,62.17,0.45,0,43.37,22.59,58.92,28.4,29.32,25.01,49.75,43.42,47.45,3.88,43.89,25.48,17.65,62.38,28.24,8.69,44.66,41.98
EVT-0002990,2024-08-11 12:18:51,CZ,EU-CENTRAL,Prague,CZ-230,51.23529,15.58871,AG-1075,SENIOR,TOP_SECRET,T-022,OP-2024-002990,AURORA-269,ESPIONAGE,Healthcare,3,LOW,CYBINT,OSINT,73,34,41,40,20,159801,2001,95,Y,Y,N,N,DISMISSED,P3,N,1,Y,aurora-1.0,cross-border activity detected,28.3,13.13,53.09,34.06,49.0,45.62,36.94,15.52,35.4,32.86,2.43,14.47,13.98,9.25,19.3,22.64,18.81,11.86,8.64,25.0,8.54,16.24,13.08,18.59,21.16,12.19,21.14,18.92,21.96,21.43,61.7,64.14,64.27,62.64,76.99,68.43,60.91,72.57,86.22,61.75,0,8.75,0,4.62,21.25,17.52,13.09,0,36.57,51.11,37.09,12.91,48.9,71.1,27.91,42.19,67.21,5.74,0,20.04
EVT-0002991,2024-02-16 08:37:26,RU,EU-EAST,Moscow,RU-829,55.7432,36.7986,AG-5113,FIELD,CONFIDENTIAL,T-033,OP-2024-002991,AURORA-945,CYBER_INTRUSION,Defense,6,HIGH,HUMINT,SIGINT,60,77,66,75,91,427239,4356,134,N,Y,Y,N,NEW,P2,Y,3,N,aurora-2.0,cross-border activity detected,75.82,85.24,58.04,88.42,73.95,68.18,46.69,75.88,69.71,79.16,40.29,38.36,43.37,50.72,44.91,47.17,45.3,50.19,36.96,48.22,47.35,39.83,30.97,46.7,36.22,47.33,39.35,44.63,42.85,44.92,100,100,100,100,100,100,100,100,100,100,43.24,22.35,72.18,24.01,7.07,56.75,51.63,45.46,15.74,25.82,55.8,43.19,40.36,29.7,51.19,52.45,62.97,0,48.87,59.63
EVT-0002992,2024-12-19 10:29:34,US,US-EAST,New York,US-961,41.80976,-73.13265,AG-1671,SENIOR,TOP_SECRET,T-025,OP-2024-002992,DEEPBLUE-553,MONEY_LAUNDERING,Logistics,3,LOW,CYBINT,FININT,45,7,25,0,0,1466,646,35,N,N,N,N,DISMISSED,P3,N,1,Y,aurora-1.0,manual verification pending,4.59,0,12.74,9.65,19.46,0.12,4.9,9.94,0,0,0,0,0,0,4.75,0,0,0.88,5.21,3.69,11.38,2.6,8.04,10.15,3.13,7.74,1.96,5.07,2.94,10.36,47.55,73.85,68.53,70.33,66.64,66.83,66.13,51.67,37.75,71.61,44.45,20.6,42.87,30.53,15.89,14.57,20.99,3.88,0,5.24,0,0,0,6.03,24.58,0.44,0,8.39,21.78,13.69
EVT-0002993,2024-07-04 23:50:51,DE,EU-CENTRAL,Berlin,DE-972,53.13689,12.82179,AG-9228,FIELD,SECRET,T-008,OP-2024-002993,AURORA-004,MONEY_LAUNDERING,Energy,1,MEDIUM,HUMINT,FININT,42,60,69,61,51,317126,3010,100,Y,Y,Y,Y,DISMISSED,P3,N,0,N,aurora-1.1,manual verification pending,64.9,44.15,62.73,58.09,68.31,49.03,67.73,47.28,65.21,44.59,37.62,33.57,30.97,34.83,28.69,28.12,31.17,31.87,26.93,34.85,33.06,29.17,44.16,29.27,27.31,40.54,34.49,28.87,24.34,27.56,36.0,36.48,41.09,61.31,49.44,52.24,45.41,55.16,49.72,43.83,27.02,25.72,48.17,31.62,42.14,0.21,45.14,41.31,7.84,24.34,22.55,7.27,32.6,18.45,40.61,39.41,37.24,41.59,27.81,28.88
EVT-0002994,2024-02-13 21:48:51,GB,EU-WEST,London,GB-436,51.82421,-0.34591,AG-8024,ANALYST,CONFIDENTIAL,T-026,OP-2024-002994,AURORA-177,MONEY_LAUNDERING,Government,8,MEDIUM,CYBINT,SIGINT,43,51,76,44,36,285201,3097,89,Y,N,N,N,IN_REVIEW,P3,N,0,N,aurora-1.0,manual verification pending,44.5,57.56,44.95,53.0,60.63,37.55,48.92,61.64,46.15,50.52,26.64,28.97,29.28,27.73,29.04,24.74,23.63,25.62,34.26,29.43,21.82,29.74,31.13,30.27,24.07,40.66,25.85,29.46,23.9,38.73,92.88,93.62,100,100,94.31,100,100,100,100,84.48,36.29,38.59,0,33.27,18.0,48.75,12.8,33.59,8.4,43.13,47.0,41.49,41.64,31.25,12.59,23.26,6.75,29.23,20.16,57.27
EVT-0002995,2024-09-18 18:53:27,DE,EU-CENTRAL,Berlin,DE-515,52.17484,14.17402,AG-7853,SENIOR,TOP_SECRET,T-034,OP-2024-002995,MIRAGE-099,MONEY_LAUNDERING,Defense,8,MEDIUM,CYBINT,FININT,45,53,61,58,37,284651,2489,148,Y,N,Y,N,DISMISSED,P3,N,0,N,aurora-2.0,possible duplicate event,74.32,60.61,63.12,68.3,54.69,38.4,52.82,49.27,66.84,61.78,26.11,35.44,30.06,23.17,25.21,23.96,26.91,30.71,31.36,27.51,27.07,27.42,25.32,30.9,27.91,28.49,10.66,22.45,25.94,27.69,100,99.29,100,100,100,100,100,100,82.05,100,19.93,21.79,23.01,40.72,35.73,58.27,18.87,39.71,43.06,20.64,28.5,8.5,34.91,41.96,61.96,66.88,44.99,30.87,0.99,36.89
EVT-0002996,2024-02-01 07:45:10,CZ,EU-CENTRAL,Prague,CZ-721,49.24823,13.21163,AG-3550,HQ,SECRET,T-033,OP-2024-002996,NIGHTFALL-511,ESPIONAGE,Logistics,8,MEDIUM,SIGINT,CYBINT,68,49,47,60,36,236946,2219,67,Y,Y,N,Y,IN_REVIEW,P3,N,0,N,aurora-1.1,anomaly detected,44.72,36.84,45.52,36.5,46.76,36.92,46.21,42.54,34.31,45.19,27.69,18.33,22.57,18.71,30.91,29.4,17.88,31.34,24.71,20.56,18.78,31.91,28.02,17.65,20.5,25.35,25.71,16.57,22.1,21.71,100,90.79,100,97.56,93.62,86.56,100,100,100,100,35.53,26.29,9.1,31.53,0,23.72,18.0,17.04,32.33,43.18,36.05,27.9,0,19.57,0,26.57,5.01,18.53,48.1,35.07
EVT-0002997,2024-11-01 19:31:02,US,US-EAST,New York,US-438,40.55598,-72.34043,AG-3374,FIELD,TOP_SECRET,T-035,OP-2024-002997,DEEPBLUE-293,MONEY_LAUNDERING,Telecom,4,MEDIUM,CYBINT,OSINT,53,57,58,62,49,290283,2753,117,N,N,N,N,DISMISSED,P3,N,1,N,aurora-1.2,anomaly detected,51.05,56.53,53.13,62.68,58.05,44.09,58.66,52.24,53.69,63.71,23.92,28.12,38.18,24.53,26.8,20.68,28.89,32.12,28.67,22.21,27.24,25.96,24.36,31.32,31.27,29.48,32.19,26.67,22.16,32.41,62.33,97.02,59.91,66.77,71.12,88.19,76.36,75.59,85.94,80.95,0,30.6,63.28,50.8,28.53,63.04,65.08,59.35,0.22,32.88,22.2,0,28.39,47.78,44.52,6.47,40.08,43.56,9.07,24.28
EVT-0002998,2024-02-20 09:58:12,CN,ASIA-PAC,Beijing,CN-300,39.00759,116.31339,AG-3807,HQ,CONFIDENTIAL,T-030,OP-2024-002998,MIRAGE-865,ESPIONAGE,Logistics,4,MEDIUM,HUMINT,CYBINT,67,53,62,54,44,278662,3245,118,Y,Y,N,Y,CLOSED,P3,N,0,N,aurora-1.2,manual verification pending,38.54,57.75,54.09,61.26,45.84,51.53,56.55,41.53,43.58,54.34,31.25,25.38,29.54,31.22,15.25,28.21,25.63,25.3,35.6,20.57,31.29,34.44,42.95,31.57,31.98,33.56,34.31,32.74,32.03,36.86,88.93,78.01,73.74,69.38,64.64,56.24,72.09,64.22,61.47,66.32,5.11,11.89,21.67,14.97,42.49,0,28.37,0,14.33,6.86,28.51,23.74,16.65,35.74,70.8,5.93,24.04,47.5,49.62,46.95
EVT-0002999,2024-07-30 04:11:04,DE,EU-CENTRAL,Berlin,DE-101,51.67648,12.09658,AG-4176,FIELD,TOP_SECRET,T-038,OP-2024-002999,MIRAGE-146,ESPIONAGE,Defense,4,LOW,SIGINT,CYBINT,85,35,52,32,24,183840,1355,31,N,N,N,N,DISMISSED,P3,N,1,Y,aurora-1.2,anomaly detected,14.95,46.75,28.65,27.35,36.91,17.65,31.21,33.36,35.48,40.42,16.89,26.21,22.89,17.96,21.26,21.21,17.82,17.13,23.84,31.84,19.21,16.94,16.82,17.44,18.23,19.93,13.63,12.67,6.95,19.3,47.52,87.33,78.8,88.82,63.0,82.88,83.6,64.93,66.31,71.64,0,0,16.0,13.44,11.27,28.73,48.57,0,19.4,37.15,18.68,25.18,0,43.58,31.13,8.23,24.82,6.72,47.41,0
